TREE_COMPOSITE_ID,PLOT_COMPOSITE_ID,SPCD,PLOT,SUBP,COUNTYCD,STATECD,PLT_CN,INVYR,CYCLE,MEASYEAR,TREE_CN,COND_CN,CONDID,STATUSCD,DIA,COND_STATUS_CD,LAT,LON,BALIVE,SICOND,DSTRBCD1,DSTRBYR1,DSTRBCD2,DSTRBYR2,DSTRBCD3,DSTRBYR3,SDIMAX_RMRS,SDI_RMRS,SLOPE,ASPECT,CONDPROP_UNADJ,RECONCILECD,TPA_UNADJ,MORTYR,DAMAGE_AGENT_CD1,DAMAGE_AGENT_CD2,DAMAGE_AGENT_CD3,AGENTCD,PREV_STATUS_CD,ADFORCD,TREESALL,TOTALDEAD,DEADPROP
16_3_59_81301_3_12,16_3_59_81301,101,81301,3,59,16,11806755010690,2006,2,2006,11806792010690,11806758010690,1,1,12.2,1,44.63952,-113.13768,90.7923,NA,0,NA,NA,NA,NA,NA,470,156.6168,35,75,1,NA,6.018046,NA,90005,90006,0,NA,NA,413,36,16,0.4444444444444444
16_3_37_82631_2_6,16_3_37_82631,101,82631,2,37,16,40389957010690,2013,2,2013,273517470489998,273517450489998,1,1,6.9,1,44.554777,-115.238975,113.5248,NA,0,NA,0,NA,0,NA,735,183.1172,22,280,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,13,8,0.6153846153846154
16_3_37_83112_4_19,16_3_37_83112,101,83112,4,37,16,40389953010690,2011,2,2011,51037526020004,51037470020004,1,1,14.1,1,44.591746,-114.669734,88.2497,23,0,NA,0,NA,0,NA,470,155.569,47,268,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,26,15,0.5769230769230769
16_3_37_83454_4_9,16_3_37_83454,101,83454,4,37,16,40389978010690,2013,2,2013,273517883489998,273517812489998,1,2,6.9,1,44.405009,-114.423105,114.0946,23,10,9999,0,NA,0,NA,670,248.5225,30,98,1,NA,6.018046,2010,NA,NA,NA,10,NA,413,26,5,0.19230769230769232
16_3_37_87786_2_6,16_3_37_87786,101,87786,2,37,16,40390065010690,2012,2,2012,195362686020004,195362672020004,1,2,17.5,1,43.863802,-113.743922,87.5807,NA,10,9999,22,9999,92,9999,470,152.7955,48,268,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,21,3,0.14285714285714285
16_3_37_88314_4_6,16_3_37_88314,101,88314,4,37,16,4724735010690,2004,2,2004,4724779010690,4724738010690,1,1,7.9,1,44.451226,-114.550811,143.7967,25,0,NA,NA,NA,NA,NA,595,209.8981,50,176,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,21,10,0.47619047619047616
16_3_37_88466_1_12,16_3_37_88466,101,88466,1,37,16,40389970010690,2012,2,2012,195361335020004,195361309020004,1,2,14,1,44.45086,-114.612187,71.8096,17,0,NA,0,NA,0,NA,735,161.8121,50,358,1,NA,6.018046,2008,NA,NA,NA,10,NA,413,7,7,1
16_3_59_81790_2_18,16_3_59_81790,101,81790,2,59,16,40390710010690,2011,2,2011,51049519020004,51049492020004,1,2,6.9,1,45.538175,-114.507249,0,NA,30,2011,0,NA,0,NA,700,0,23,180,1,NA,6.018046,2011,NA,NA,NA,30,NA,413,7,7,1
16_3_59_81871_2_13,16_3_59_81871,101,81871,2,59,16,11806862010690,2006,2,2006,11806900010690,11806865010690,1,1,9.4,1,44.804974,-113.849215,91.5339,32,0,NA,NA,NA,NA,NA,735,196.1199,55,12,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,15,7,0.4666666666666667
16_3_59_81873_1_2,16_3_59_81873,101,81873,1,59,16,40390791010690,2011,2,2011,51051424020004,51051413020004,1,2,12.6,1,44.715291,-113.845525,68.69,20,0,NA,0,NA,0,NA,735,125.7224,13,356,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,38,30,0.7894736842105263
16_3_59_82006_2_3,16_3_59_82006,101,82006,2,59,16,35372144010690,2009,2,2009,39522660010690,39522642010690,1,2,11.7,1,44.464407,-113.396346,52.224,25,0,NA,NA,NA,NA,NA,470,120.4718,43,75,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,25,16,0.64
16_3_59_82847_2_8,16_3_59_82847,101,82847,2,59,16,11807205010690,2006,2,2006,11807229010690,11807208010690,1,1,8.1,1,44.535761,-113.638923,113.281,22,0,NA,NA,NA,NA,NA,470,192.7725,50,281,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,57,31,0.543859649122807
16_3_59_82847_3_11,16_3_59_82847,101,82847,3,59,16,11807205010690,2006,2,2006,11807259010690,11807208010690,1,2,13.2,1,44.535761,-113.638923,113.281,22,0,NA,NA,NA,NA,NA,470,192.7725,50,281,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,57,31,0.543859649122807
16_3_59_82847_4_8,16_3_59_82847,101,82847,4,59,16,11807205010690,2006,2,2006,11807267010690,11807208010690,1,1,8.5,1,44.535761,-113.638923,113.281,22,0,NA,NA,NA,NA,NA,470,192.7725,50,281,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,57,31,0.543859649122807
16_3_59_83296_1_8,16_3_59_83296,101,83296,1,59,16,5392831010690,2005,2,2005,5392852010690,5392834010690,1,1,11.9,1,44.41158,-113.323381,54.7164,NA,0,NA,NA,NA,NA,NA,470,119.8009,44,219,0.958153,NA,6.018046,NA,90005,90006,0,NA,NA,413,31,0,0
16_3_59_83866_2_3,16_3_59_83866,101,83866,2,59,16,11807326010690,2006,2,2011,50638699020004,50638691020004,1,2,7.6,2,44.329418,-112.823698,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,6.018046,NA,NA,NA,NA,NA,NA,415,4,4,1
16_3_59_84377_1_19,16_3_59_84377,101,84377,1,59,16,40390856010690,2011,2,2011,51052142020004,51052114020004,1,1,11.8,1,44.563591,-113.476645,177.0331,25,0,NA,0,NA,0,NA,670,357.14,68,352,1,NA,6.018046,NA,41006,0,NA,NA,NA,413,33,6,0.18181818181818182
16_3_59_84377_1_21,16_3_59_84377,101,84377,1,59,16,40390856010690,2011,2,2011,51052144020004,51052114020004,1,1,6.2,1,44.563591,-113.476645,177.0331,25,0,NA,0,NA,0,NA,670,357.14,68,352,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,33,6,0.18181818181818182
16_3_59_84377_3_7,16_3_59_84377,101,84377,3,59,16,40390856010690,2011,2,2011,51052169020004,51052114020004,1,2,6.2,1,44.563591,-113.476645,177.0331,25,0,NA,0,NA,0,NA,670,357.14,68,352,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,33,6,0.18181818181818182
16_3_59_84392_1_17,16_3_59_84392,101,84392,1,59,16,40390790010690,2013,2,2013,273515194489998,273515167489998,1,2,12.7,1,44.72238,-114.411735,53.9152,31,10,2009,0,NA,0,NA,735,116.1326,14,343,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,30,25,0.8333333333333334
16_3_59_84798_1_7,16_3_59_84798,101,84798,1,59,16,12283771010690,2007,2,2007,12283789010690,12283774010690,1,2,15.1,1,44.565369,-113.616249,53.1952,NA,0,NA,NA,NA,NA,NA,470,85.0173,48,226,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,27,17,0.6296296296296297
16_3_59_84798_2_2,16_3_59_84798,101,84798,2,59,16,12283771010690,2007,2,2007,12283795010690,12283774010690,1,2,6.1,1,44.565369,-113.616249,53.1952,NA,0,NA,NA,NA,NA,NA,470,85.0173,48,226,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,27,17,0.6296296296296297
16_3_59_85418_4_3,16_3_59_85418,101,85418,4,59,16,11807524010690,2006,2,2006,11807556010690,11807527010690,1,1,6,1,44.635894,-114.485575,122.08,25,0,NA,NA,NA,NA,NA,470,196.6611,60,125,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,14,2,0.14285714285714285
16_3_59_85594_1_3,16_3_59_85594,101,85594,1,59,16,12284183010690,2007,2,2007,12284197010690,12284186010690,1,1,6.9,1,44.726163,-113.665344,128.4529,27,0,NA,NA,NA,NA,NA,735,260.5489,28,256,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,39,18,0.46153846153846156
16_3_59_85594_1_4,16_3_59_85594,101,85594,1,59,16,12284183010690,2007,2,2007,12284198010690,12284186010690,1,2,7.9,1,44.726163,-113.665344,128.4529,27,0,NA,NA,NA,NA,NA,735,260.5489,28,256,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,39,18,0.46153846153846156
16_3_59_85594_3_18,16_3_59_85594,101,85594,3,59,16,12284183010690,2007,2,2007,12284250010690,12284186010690,1,2,7,1,44.726163,-113.665344,128.4529,27,0,NA,NA,NA,NA,NA,735,260.5489,28,256,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,39,18,0.46153846153846156
16_3_59_86218_1_28,16_3_59_86218,101,86218,1,59,16,5393490010690,2005,2,2005,5393529010690,5393493010690,1,1,5.4,1,45.243109,-114.541741,201.9914,51,0,NA,NA,NA,NA,NA,735,357.6384,68,257,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,11,1,0.09090909090909091
16_3_59_87303_1_15,16_3_59_87303,101,87303,1,59,16,4732557010690,2004,2,2004,4732583010690,4732560010690,1,1,5.5,1,44.52747,-113.05262,182.7045,25,0,NA,NA,NA,NA,NA,670,339.1854,41,338,1,NA,6.018046,NA,90011,0,NA,NA,NA,413,39,14,0.358974358974359
16_3_59_87303_1_18,16_3_59_87303,101,87303,1,59,16,4732557010690,2004,2,2004,4732586010690,4732560010690,1,2,9.7,1,44.52747,-113.05262,182.7045,25,0,NA,NA,NA,NA,NA,670,339.1854,41,338,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,39,14,0.358974358974359
16_3_59_87303_4_4,16_3_59_87303,101,87303,4,59,16,4732557010690,2004,2,2004,4732643010690,4732560010690,1,1,8.1,1,44.52747,-113.05262,182.7045,25,0,NA,NA,NA,NA,NA,670,339.1854,41,338,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,39,14,0.358974358974359
16_3_59_87970_1_11,16_3_59_87970,101,87970,1,59,16,35372097010690,2009,2,2009,39523904010690,39523889010690,1,1,1.2,1,45.039846,-114.585609,59.0925,25,0,NA,NA,NA,NA,NA,700,117.1197,66,287,1,NA,74.965282,NA,NA,NA,NA,NA,NA,413,3,0,0
16_3_59_88026_4_2,16_3_59_88026,101,88026,4,59,16,37276037010690,2010,2,2010,42525103010690,42525087010690,2,1,7.5,1,45.295641,-113.70313,34.1595,NA,0,NA,0,NA,0,NA,470,67.5672,90,183,0.5,NA,6.018046,NA,0,NA,NA,NA,NA,413,11,3,0.2727272727272727
16_3_59_88026_4_4,16_3_59_88026,101,88026,4,59,16,37276037010690,2010,2,2010,42525105010690,42525087010690,2,2,17.4,1,45.295641,-113.70313,34.1595,NA,0,NA,0,NA,0,NA,470,67.5672,90,183,0.5,NA,6.018046,NA,NA,NA,NA,NA,NA,413,11,3,0.2727272727272727
16_3_59_88619_4_9,16_3_59_88619,101,88619,4,59,16,31369405010690,2008,2,2008,31369446010690,31369408010690,1,2,5.4,1,45.126319,-114.452293,0,43,0,NA,NA,NA,NA,NA,595,0,45,288,1,NA,NA,2002,NA,NA,NA,30,NA,413,10,10,1
16_3_59_81873_4_7,16_3_59_81873,101,81873,4,59,16,40390791010690,2011,2,2011,51051490020004,51051413020004,1,2,9.7,1,44.715291,-113.845525,68.69,20,0,NA,0,NA,0,NA,735,125.7224,13,356,1,NA,6.018046,2008,NA,NA,NA,10,NA,413,38,30,0.7894736842105263
16_3_59_83083_1_12,16_3_59_83083,101,83083,1,59,16,4731996010690,2004,2,2004,4732017010690,4731999010690,1,1,5,1,44.633022,-114.545347,117.7134,31,0,NA,NA,NA,NA,NA,595,245.025,47,277,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,42,20,0.47619047619047616
16_3_59_84128_2_7,16_3_59_84128,101,84128,2,59,16,12283667010690,2007,2,2008,31349404010690,12283669010690,1,2,10.7,1,44.715715,-114.595441,74.5415,36,0,NA,NA,NA,NA,NA,595,152.2014,61,64,0.75,NA,6.018046,2005,NA,NA,NA,10,NA,413,11,8,0.7272727272727273
16_3_59_84392_1_15,16_3_59_84392,101,84392,1,59,16,40390790010690,2013,2,2013,273515192489998,273515167489998,1,2,11,1,44.72238,-114.411735,53.9152,31,10,2009,0,NA,0,NA,735,116.1326,14,343,1,NA,6.018046,2009,NA,NA,NA,10,NA,413,30,25,0.8333333333333334
16_3_37_85527_2_9,16_3_37_85527,101,85527,2,37,16,35371603010690,2009,2,2009,39514794010690,39514774010690,1,2,9.7,1,44.089603,-114.37658,70.7802,29,10,9999,0,NA,NA,NA,595,104.3977,72,41,0.5,NA,6.018046,NA,NA,NA,NA,NA,NA,413,6,6,1
16_3_37_85562_1_8,16_3_37_85562,101,85562,1,37,16,11799707010690,2006,2,2006,11799726010690,11799710010690,1,1,16.3,1,44.136276,-114.804649,127.8837,26,0,NA,NA,NA,NA,NA,470,207.6685,47,116,1,NA,6.018046,NA,90003,90006,0,NA,NA,414,18,3,0.16666666666666666
16_3_37_85857_3_8,16_3_37_85857,101,85857,3,37,16,40390067010690,2011,2,2011,51039397020004,51039365020004,1,1,7.7,1,43.756992,-113.987724,31.997,NA,12,9999,0,NA,0,NA,470,64.9301,42,180,0.75,NA,6.018046,NA,0,NA,NA,NA,NA,413,31,22,0.7096774193548387
16_3_37_87357_4_3,16_3_37_87357,101,87357,4,37,16,40389962010690,2011,2,2011,51037795020004,51037750020004,1,1,5.5,1,44.537561,-114.482698,53.4022,24,12,9999,0,NA,0,NA,470,141.8552,9,146,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,8,5,0.625
16_3_37_88019_1_5,16_3_37_88019,101,88019,1,37,16,35371562010690,2009,2,2009,39515426010690,39515412010690,1,2,7.9,1,44.411918,-114.737358,65.6589,32,30,2006,10,9999,0,NA,595,93.3724,43,181,0.75,NA,6.018046,NA,NA,NA,NA,NA,NA,413,5,3,0.6
16_3_43_80410_4_4,16_3_43_80410,101,80410,4,43,16,40390211010690,2013,2,2013,273519680489998,273519670489998,1,1,12.6,2,44.617849,-111.253104,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,6.018046,NA,11006,90002,90006,NA,NA,415,2,0,0
16_3_59_80383_1_3,16_3_59_80383,101,80383,1,59,16,5392508010690,2005,2,2005,5392523010690,5392511010690,1,2,11.2,1,44.582935,-113.521399,79.9772,18,0,NA,NA,NA,NA,NA,470,140.5932,59,88,0.75,NA,6.018046,NA,NA,NA,NA,NA,NA,413,33,20,0.6060606060606061
16_3_59_80383_1_4,16_3_59_80383,101,80383,1,59,16,5392508010690,2005,2,2005,5392524010690,5392511010690,1,1,8,1,44.582935,-113.521399,79.9772,18,0,NA,NA,NA,NA,NA,470,140.5932,59,88,0.75,NA,6.018046,NA,0,NA,NA,NA,NA,413,33,20,0.6060606060606061
16_3_59_80383_3_17,16_3_59_80383,101,80383,3,59,16,5392508010690,2005,2,2005,5392550010690,5392511010690,1,2,10.9,1,44.582935,-113.521399,79.9772,18,0,NA,NA,NA,NA,NA,470,140.5932,59,88,0.75,NA,6.018046,NA,NA,NA,NA,NA,NA,413,33,20,0.6060606060606061
16_3_59_80383_4_9,16_3_59_80383,101,80383,4,59,16,5392508010690,2005,2,2005,5392561010690,5392511010690,1,1,11.5,1,44.582935,-113.521399,79.9772,18,0,NA,NA,NA,NA,NA,470,140.5932,59,88,0.75,NA,6.018046,NA,90005,99000,0,NA,NA,413,33,20,0.6060606060606061
16_3_59_80383_1_5,16_3_59_80383,101,80383,1,59,16,5392508010690,2005,2,2005,5392525010690,5392511010690,1,1,6.2,1,44.582935,-113.521399,79.9772,18,0,NA,NA,NA,NA,NA,470,140.5932,59,88,0.75,NA,6.018046,NA,22500,90002,22000,NA,NA,413,33,20,0.6060606060606061
16_3_59_80383_4_2,16_3_59_80383,101,80383,4,59,16,5392508010690,2005,2,2005,5392554010690,5392511010690,1,2,12.1,1,44.582935,-113.521399,79.9772,18,0,NA,NA,NA,NA,NA,470,140.5932,59,88,0.75,NA,6.018046,NA,NA,NA,NA,NA,NA,413,33,20,0.6060606060606061
16_3_37_80018_4_8,16_3_37_80018,101,80018,4,37,16,5383612010690,2005,2,2005,5383672010690,5383615010690,1,1,6,1,44.423964,-114.517896,139.473,28,60,2004,0,NA,NA,NA,735,337.0673,53,349,0.75,NA,6.018046,NA,0,NA,NA,NA,NA,413,10,0,0
16_3_37_80163_1_1,16_3_37_80163,101,80163,1,37,16,35371633010690,2009,2,2009,39513999010690,39513990010690,1,1,6.1,1,43.720471,-113.859296,62.2368,NA,10,9999,0,NA,NA,NA,470,101.5064,38,306,1,NA,6.018046,NA,99000,0,NA,NA,NA,413,12,0,0
16_3_59_80303_3_10,16_3_59_80303,101,80303,3,59,16,11806586010690,2006,2,2008,31342659010690,11806588010690,1,1,12.6,1,44.814151,-114.663375,80.8991,22,31,2007,0,NA,NA,NA,470,162.4724,39,282,1,NA,6.018046,NA,90005,90006,0,NA,NA,413,57,28,0.49122807017543857
16_3_59_81426_3_21,16_3_59_81426,101,81426,3,59,16,40390852010690,2012,2,2012,195375198020004,195375130020004,1,2,10.3,1,44.795637,-114.626943,159.1011,24,0,NA,0,NA,0,NA,735,367.3366,57,345,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,17,17,1
16_3_59_81426_4_19,16_3_59_81426,101,81426,4,59,16,40390852010690,2012,2,2012,195375222020004,195375130020004,1,2,16,1,44.795637,-114.626943,159.1011,24,0,NA,0,NA,0,NA,735,367.3366,57,345,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,17,17,1
16_3_59_82951_3_2,16_3_59_82951,101,82951,3,59,16,40390806010690,2013,2,2013,273524242489998,273524217489998,1,1,8.2,1,44.582734,-113.58593,57.1786,35,12,9999,0,NA,0,NA,735,127.0779,70,92,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,8,6,0.75
16_3_59_83824_4_4,16_3_59_83824,101,83824,4,59,16,12283584010690,2007,2,2007,12283617010690,12283588010690,2,2,8.3,1,45.697428,-113.978097,0,32,0,NA,NA,NA,NA,NA,735,0,33,238,0.579816,NA,6.018046,NA,NA,NA,NA,NA,NA,413,2,2,1
16_3_37_83911_2_19,16_3_37_83911,101,83911,2,37,16,35371567010690,2009,2,2009,39514494010690,39514459010690,1,1,3.9,1,44.375462,-115.175703,118.7419,33,10,9999,0,NA,NA,NA,595,236.0023,48,292,1,NA,74.965282,NA,NA,NA,NA,NA,NA,413,9,3,0.3333333333333333
16_3_37_88314_1_2,16_3_37_88314,101,88314,1,37,16,4724735010690,2004,2,2004,4724748010690,4724738010690,1,1,5.8,1,44.451226,-114.550811,143.7967,25,0,NA,NA,NA,NA,NA,595,209.8981,50,176,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,21,10,0.47619047619047616
16_3_37_88147_4_4,16_3_37_88147,101,88147,4,37,16,12277026010690,2007,2,2007,12277058010690,12277029010690,1,2,5.9,1,43.791926,-113.770431,24.406,24,46,9999,0,NA,NA,NA,735,48.2306,45,348,1,NA,6.018046,2005,NA,NA,NA,10,NA,413,10,9,0.9
16_3_59_83083_3_2,16_3_59_83083,101,83083,3,59,16,4731996010690,2004,2,2004,4732044010690,4731999010690,1,1,7.7,1,44.633022,-114.545347,117.7134,31,0,NA,NA,NA,NA,NA,595,245.025,47,277,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,42,20,0.47619047619047616
16_3_59_87303_2_10,16_3_59_87303,101,87303,2,59,16,4732557010690,2004,2,2004,4732604010690,4732560010690,1,2,9.1,1,44.52747,-113.05262,182.7045,25,0,NA,NA,NA,NA,NA,670,339.1854,41,338,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,39,14,0.358974358974359
16_3_59_82847_2_15,16_3_59_82847,101,82847,2,59,16,11807205010690,2006,2,2006,11807236010690,11807208010690,1,2,8.5,1,44.535761,-113.638923,113.281,22,0,NA,NA,NA,NA,NA,470,192.7725,50,281,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,57,31,0.543859649122807
16_3_59_84377_3_21,16_3_59_84377,101,84377,3,59,16,40390856010690,2011,2,2011,51052183020004,51052114020004,1,1,8.9,1,44.563591,-113.476645,177.0331,25,0,NA,0,NA,0,NA,670,357.14,68,352,1,NA,6.018046,NA,90011,0,NA,NA,NA,413,33,6,0.18181818181818182
16_3_59_86568_4_1,16_3_59_86568,101,86568,4,59,16,35372158010690,2009,2,2009,39523554010690,39523541010690,1,1,10.5,1,44.571739,-113.56116,36.3253,NA,10,2008,0,NA,NA,NA,470,56.6891,0,0,1,NA,6.018046,NA,90011,0,NA,NA,NA,413,6,0,0
16_3_59_81871_4_2,16_3_59_81871,101,81871,4,59,16,11806862010690,2006,2,2006,11806926010690,11806865010690,1,1,9.3,1,44.804974,-113.849215,91.5339,32,0,NA,NA,NA,NA,NA,735,196.1199,55,12,1,NA,6.018046,NA,90011,0,NA,NA,NA,413,15,7,0.4666666666666667
16_3_59_82511_3_1,16_3_59_82511,101,82511,3,59,16,11807094010690,2006,2,2006,11807125010690,11807097010690,1,2,10.7,1,45.161869,-114.016037,120.0483,24,0,NA,NA,NA,NA,NA,700,248.0327,45,132,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,16,5,0.3125
16_3_59_85557_4_9,16_3_59_85557,101,85557,4,59,16,5393380010690,2005,2,2005,5393446010690,5393383010690,1,1,5.4,1,44.77322,-114.536356,101.9466,27,0,NA,NA,NA,NA,NA,700,231.2408,44,119,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,8,1,0.125
16_3_59_87303_2_13,16_3_59_87303,101,87303,2,59,16,4732557010690,2004,2,2004,4732607010690,4732560010690,1,2,5,1,44.52747,-113.05262,182.7045,25,0,NA,NA,NA,NA,NA,670,339.1854,41,338,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,39,14,0.358974358974359
16_3_59_87303_2_5,16_3_59_87303,101,87303,2,59,16,4732557010690,2004,2,2004,4732599010690,4732560010690,1,1,6.3,1,44.52747,-113.05262,182.7045,25,0,NA,NA,NA,NA,NA,670,339.1854,41,338,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,39,14,0.358974358974359
16_2_85_81449_4_1,16_2_85_81449,101,81449,4,85,16,40391525010690,2013,2,2013,273535022489998,273534996489998,1,1,15.9,1,44.871125,-115.932284,86.7214,32,0,NA,0,NA,0,NA,735,164.0029,35,62,1,NA,6.018046,NA,90002,0,NA,NA,NA,412,5,2,0.4
16_2_85_81965_2_5,16_2_85_81965,101,81965,2,85,16,4737640010690,2004,2,2004,4737653010690,4737643010690,1,2,11,1,44.78415,-115.23371,18.6609,33,32,2001,0,NA,NA,NA,735,31.6099,33,201,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,7,7,1
16_2_85_86007_4_2,16_2_85_86007,101,86007,4,85,16,40391503010690,2011,2,2011,51056830020004,51056798020004,1,1,13.2,1,45.053313,-115.350382,39.2747,NA,0,NA,0,NA,0,NA,470,84.3101,35,325,1,NA,6.018046,NA,90002,0,NA,NA,NA,412,31,15,0.4838709677419355
16_3_13_87071_2_6,16_3_13_87071,101,87071,2,13,16,5377574010690,2005,2,2005,5377610010690,5377577010690,1,1,12.1,1,43.832302,-114.762169,262.7483,54,12,9999,0,NA,NA,NA,595,411.6813,43,48,0.961927,NA,6.018046,NA,90006,90005,0,NA,NA,414,4,1,0.25
16_2_85_81965_2_10,16_2_85_81965,101,81965,2,85,16,4737640010690,2004,2,2004,4737657010690,4737643010690,1,2,9,1,44.78415,-115.23371,18.6609,33,32,2001,0,NA,NA,NA,735,31.6099,33,201,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,7,7,1
16_2_85_82917_2_3,16_2_85_82917,101,82917,2,85,16,35372598010690,2009,2,2009,39528390010690,39528363010690,2,2,5.9,1,44.871588,-115.228457,51.6717,NA,0,NA,NA,NA,NA,NA,595,78.2759,45,225,0.25,NA,6.018046,NA,NA,NA,NA,NA,NA,413,17,15,0.8823529411764706
16_3_37_85048_3_16,16_3_37_85048,101,85048,3,37,16,12276422010690,2007,2,2007,12276458010690,12276425010690,1,1,6.6,1,44.450742,-113.454336,108.2138,22,46,9999,0,NA,NA,NA,470,195.0296,55,146,1,NA,6.018046,NA,60001,50013,0,NA,NA,413,24,1,0.041666666666666664
16_3_37_85048_4_5,16_3_37_85048,101,85048,4,37,16,12276422010690,2007,2,2007,12276467010690,12276425010690,1,1,10.5,1,44.450742,-113.454336,108.2138,22,46,9999,0,NA,NA,NA,470,195.0296,55,146,1,NA,6.018046,NA,90006,90002,50013,NA,NA,413,24,1,0.041666666666666664
16_3_37_86475_1_11,16_3_37_86475,101,86475,1,37,16,4724425010690,2004,2,2004,4724447010690,4724428010690,1,1,1,1,43.855062,-114.009417,29.4186,NA,10,9999,0,NA,NA,NA,470,63.6346,65,24,1,NA,74.965282,NA,NA,NA,NA,NA,NA,413,23,11,0.4782608695652174
16_3_37_86961_3_10,16_3_37_86961,101,86961,3,37,16,40390004010690,2013,2,2014,272352639489998,272352578489998,1,2,8.9,1,44.266174,-113.570064,58.2488,25,0,NA,0,NA,0,NA,735,131.4675,33,330,1,NA,6.018046,2010,NA,NA,NA,10,NA,NA,25,25,1
16_3_37_86475_4_2,16_3_37_86475,101,86475,4,37,16,4724425010690,2004,2,2004,4724461010690,4724428010690,1,1,15.2,1,43.855062,-114.009417,29.4186,NA,10,9999,0,NA,NA,NA,470,63.6346,65,24,1,NA,6.018046,NA,90005,0,NA,NA,NA,413,23,11,0.4782608695652174
16_3_43_82219_3_19,16_3_43_82219,101,82219,3,43,16,4725875010690,2004,2,2008,31330028010690,4725877010690,1,2,9.8,1,44.707242,-111.374086,272.6185,22,0,NA,NA,NA,NA,NA,670,470.2161,60,12,1,NA,6.018046,NA,NA,NA,NA,NA,NA,415,30,10,0.3333333333333333
16_3_43_82219_4_8,16_3_43_82219,101,82219,4,43,16,4725875010690,2004,2,2008,31330046010690,4725877010690,1,2,6.3,1,44.707242,-111.374086,272.6185,22,0,NA,NA,NA,NA,NA,670,470.2161,60,12,1,NA,6.018046,NA,NA,NA,NA,NA,NA,415,30,10,0.3333333333333333
16_3_59_86918_3_21,16_3_59_86918,101,86918,3,59,16,37276026010690,2010,2,2010,42524720010690,42524659010690,1,1,2.3,1,44.673087,-113.839327,98.7005,25,12,9999,0,NA,0,NA,735,214.1646,43,277,1,NA,74.965282,NA,NA,NA,NA,NA,NA,413,15,8,0.5333333333333333
16_3_37_85048_4_1,16_3_37_85048,101,85048,4,37,16,12276422010690,2007,2,2007,12276463010690,12276425010690,1,1,12.4,1,44.450742,-113.454336,108.2138,22,46,9999,0,NA,NA,NA,470,195.0296,55,146,1,NA,6.018046,NA,90006,0,NA,NA,NA,413,24,1,0.041666666666666664
16_3_59_86918_3_3,16_3_59_86918,101,86918,3,59,16,37276026010690,2010,2,2010,42524702010690,42524659010690,1,2,6.8,1,44.673087,-113.839327,98.7005,25,12,9999,0,NA,0,NA,735,214.1646,43,277,1,NA,6.018046,2008,NA,NA,NA,10,NA,413,15,8,0.5333333333333333
16_1_49_88069_3_4,16_1_49_88069,101,88069,3,49,16,4729863010690,2004,2,2004,4729910010690,4729866010690,1,2,10.2,1,46.477787,-114.463731,102.0459,39,0,NA,NA,NA,NA,NA,735,202.4264,45,46,1,NA,6.018046,NA,NA,NA,NA,NA,NA,105,22,22,1
16_2_15_83971_3_6,16_2_15_83971,101,83971,3,15,16,40389323010690,2013,2,2013,273501946489998,273501922489998,1,1,9.1,1,44.060536,-115.064178,85.7855,24,0,NA,0,NA,0,NA,735,165.9676,25,340,1,NA,6.018046,NA,0,NA,NA,NA,NA,414,6,2,0.3333333333333333
